setup_id,setup_params,true_mean,pred_mean,relative_error,mse,mae,r2,mean_uncertainty,n_samples
53,"[0.1444444444444444, 0.1888888888888888, 0.04]",0.26454602062371974,0.2151650397279963,0.18666309518724578,0.016393454084650885,0.1068691668853248,-0.17473923506334454,0.12748646096827662,500
54,"[0.1444444444444444, 0.1888888888888888, 0.0720843424240426]",0.3290102530342928,0.25344810023342085,0.22966503264670535,0.026275504100694236,0.13854528544161498,-0.2776269750944902,0.12748645466598907,500
55,"[0.1444444444444444, 0.2333333333333333, 0.001]",0.10538874846897414,0.17286547014803152,0.6402648883934063,0.0071628304241554384,0.07175792706703804,-1.7446713380491818,0.12748645778618078,1500
56,"[0.1444444444444444, 0.2333333333333333, 0.05]",0.3018968951134817,0.2313323054651893,0.23373737343139545,0.02161403024707527,0.12580251286440353,-0.2993363638155744,0.12748642183336042,500
57,"[0.1444444444444444, 0.2333333333333333, 0.22525]",0.4461024224956383,0.44044073177808524,0.012691458968021712,0.026773368703091605,0.1406536712177239,-0.001198697335052401,0.12748662770850344,500
58,"[0.1444444444444444, 0.2777777777777778, 0.0041617914502878]",0.17928701636382413,0.180873380515012,0.008848181507393025,0.006332980454468254,0.06674405568534222,-0.00039753030088074404,0.1274864376813294,500
59,"[0.1444444444444444, 0.2777777777777778, 0.0173205080756887]",0.2324231587468071,0.1965743706766949,0.15423930524398155,0.008103418883397169,0.07751976248243381,-0.1884837507960606,0.12748642449122974,500
60,"[0.1444444444444444, 0.2777777777777778, 0.06]",0.33296039272902167,0.2474995712023822,0.25666962445438707,0.022193703592827446,0.12531526931959433,-0.4904954780566606,0.12748640199175007,500
61,"[0.1444444444444444, 0.2777777777777778, 0.1125]",0.37890022216448876,0.31014260904219415,0.18146627340266566,0.026011763841917793,0.13807724989524056,-0.22211873000625393,0.12748641684156298,500
62,"[0.1444444444444444, 0.2777777777777778, 0.1505]",0.4142051813981909,0.3554842364310104,0.14176776676545771,0.02635225736343398,0.1428099091072503,-0.15054720227512175,0.12748645685765833,500
63,"[0.1444444444444444, 0.2777777777777778, 0.22525]",0.45584650702915613,0.44467599030769484,0.024504995221334175,0.02546332398734612,0.13870354810482183,-0.004924531025633616,0.1274866073005716,500
64,"[0.1444444444444444, 0.3222222222222222, 0.000875]",0.13975491828459466,0.18118683711715594,0.2964612364022684,0.006927348156232769,0.06850037078898095,-0.32943545357930826,0.12748644288186584,500
65,"[0.1444444444444444, 0.3222222222222222, 0.001]",0.15661616273995882,0.1813359872072508,0.15783698474317912,0.007415814892279592,0.07303013535267842,-0.08980052983249531,0.1274864427335288,1500
66,"[0.1444444444444444, 0.3222222222222222, 0.0041617914502878]",0.18340997591296468,0.18510863904462166,0.009261562957989992,0.007022496356371635,0.07076493904707964,-0.00041105646395234174,0.12748643906988572,500
67,"[0.1444444444444444, 0.3222222222222222, 0.1505]",0.42674096772693243,0.35971949496062,0.15705422320421933,0.025458742721064555,0.14015814628369916,-0.2142369796913881,0.12748645569363287,500
68,"[0.1444444444444444, 0.3666666666666667, 0.000625]",0.10662866996640165,0.18512379546657604,0.7361539646266647,0.008969534690007289,0.08073306030606636,-2.1942219009955535,0.1274864625696526,500
69,"[0.1444444444444444, 0.3666666666666667, 0.001]",0.16516849104161366,0.18557124573686035,0.1235269108006634,0.00763062479335739,0.07375382802729591,-0.05770059132250105,0.12748646211730263,1500
70,"[0.1444444444444444, 0.3666666666666667, 0.07575]",0.33627190885055347,0.27476299961354494,0.18291420064826888,0.022597041148284577,0.12669942222199868,-0.2010953121500052,0.12748641974045466,500
71,"[0.1444444444444444, 0.4111111111111111, 0.001]",0.16027883255061462,0.18980650426647003,0.18422688388538142,0.007588251581017893,0.07313002946273386,-0.12981471132401023,0.1274864994411347,1500
72,"[0.1444444444444444, 0.4111111111111111, 0.07575]",0.36135346601623497,0.2789982581431546,0.22790761218353495,0.02315917870764764,0.1283282592141114,-0.4141456760966493,0.12748645576043274,500
73,"[0.1444444444444444, 0.4111111111111111, 0.1125]",0.38414669850856265,0.32284838463102294,0.1595700614370183,0.02376426348240649,0.13174073283695656,-0.18781049459281407,0.12748646915819525,500
74,"[0.1444444444444444, 0.4111111111111111, 0.2999999999999999]",0.4996930692939261,0.5465735197732083,0.09381849063334043,0.026588613575637413,0.11866041931515037,-0.09010665122653472,0.1274868953538876,500
75,"[0.1444444444444444, 0.4555555555555556, 0.0041617914502878]",0.18863901756875445,0.1978144146334506,0.048639972241968456,0.007176948142848179,0.07066727793445926,-0.011869555511028196,0.12748655087591573,500
76,"[0.1444444444444444, 0.4555555555555556, 0.06]",0.33294567565305455,0.26444060532082075,0.20575449175100405,0.019297465033269533,0.11747106143204647,-0.3213350758308462,0.12748651129042005,500
77,"[0.1444444444444444, 0.4555555555555556, 0.0720843424240426]",0.3528217208936245,0.27885965141107877,0.20963014181472076,0.022715304419872698,0.12768620849141107,-0.31721740487505157,0.12748650970886247,500
78,"[0.1444444444444444, 0.4555555555555556, 0.07575]",0.35430978174799044,0.28323351667276425,0.20060485690945998,0.02187992890168882,0.12578795326409492,-0.300202484236346,0.12748650972046033,500
79,"[0.1444444444444444, 0.5, 0.0005]",0.1026737990536123,0.19768042096531022,0.9253248008174034,0.011271125870775415,0.09515356871350673,-4.020842009093188,0.1274866285387317,500
80,"[0.1444444444444444, 0.5, 0.03]",0.2746467062306151,0.23287984222768068,0.1520748712242518,0.012173651186289167,0.09624489070410018,-0.1672682689859626,0.12748659865955678,500
81,"[0.1444444444444444, 0.5, 0.04]",0.29528079506304195,0.24481184943526393,0.170918477470972,0.014957158433088175,0.10493132619799982,-0.20524620871014854,0.1274865918926707,500
82,"[0.1444444444444444, 0.5, 0.05]",0.3338694774846623,0.25674385664284705,0.23100529917505064,0.018058494920399425,0.11609537310387162,-0.49118875323869915,0.12748658682788538,500
83,"[0.1444444444444444, 0.5, 0.1125]",0.37970369968931444,0.33131890169024236,0.1274277726669093,0.023582780222293303,0.13210464315554588,-0.11021197028798069,0.12748659373620283,500
84,"[0.170315, 0.460715, 0.018588]",0.2550841252672283,0.21873964426854614,0.1424803661764671,0.00966656892527289,0.08370242407717209,-0.15827666805811935,0.1274865087471927,300
85,"[0.170512, 0.343193, 0.002645]",0.1657439994097613,0.18854190532747206,0.13754889844222684,0.004845141815121621,0.05340843468865742,-0.12016110384264311,0.12748641319533519,300
86,"[0.176853, 0.190278, 0.001007]",0.09384745187042576,0.17280495342091415,0.8413386998095295,0.008341610539027301,0.07927786933703605,-2.9583910997990888,0.127486449089859,300
87,"[0.182646, 0.423559, 0.001479]",0.20263687235966496,0.19631934120695854,0.031176610492325302,0.009492497513955983,0.08119976855896673,-0.004222251830265922,0.12748646398265226,300
88,"[0.187977, 0.181545, 0.281459]",0.4810500769762958,0.5079929320867284,0.05600841958014275,0.028321840592532326,0.13232571196025225,-0.026305242173956467,0.12748679877880373,300
89,"[0.1888888888888888, 0.1, 0.000875]",0.08379566389232676,0.1655427138099938,0.9755521510896602,0.008419161792599557,0.08217783501172153,-3.848123280936048,0.1274865603762319,500
90,"[0.1888888888888888, 0.1, 0.001]",0.08574823768719775,0.1656918639000886,0.9323062379597349,0.008107603590372122,0.08055832080267285,-3.723003669602737,0.12748656023908295,1500
91,"[0.1888888888888888, 0.1, 0.0173205080756887]",0.18751553735294466,0.18516550589914244,0.01253246190503316,0.007343777415988807,0.07040006544737176,-0.0007525832787689257,0.12748654461656797,500
92,"[0.1888888888888888, 0.1, 0.05]",0.2852422233979946,0.2241586992172464,0.21414614327296752,0.022985747770106934,0.12763953809156586,-0.19378260010401216,0.12748652696253934,500
93,"[0.1888888888888888, 0.1, 0.06]",0.30642267540749596,0.23609070642482963,0.22952598594041895,0.025828847908450747,0.13605616882771107,-0.23687979059613262,0.12748652519260745,500
94,"[0.1888888888888888, 0.1, 0.1125]",0.37906983464529764,0.29873374426464155,0.21192952041813823,0.03492805543829019,0.1661318910688347,-0.22665762922275534,0.1274865438255724,500
95,"[0.1888888888888888, 0.1, 0.22525]",0.4721839591667539,0.43326712553014257,0.08241879474495173,0.03556630475642471,0.16704988415708993,-0.044476962029388556,0.12748674240917915,500
96,"[0.1888888888888888, 0.1444444444444444, 0.0173205080756887]",0.19437252765214033,0.18940076442875203,0.02557852710801171,0.006804737466766411,0.06767055566315895,-0.00364577583244996,0.12748647394408463,500
97,"[0.1888888888888888, 0.1444444444444444, 0.05]",0.2936268434526337,0.2283939577468561,0.2221625336331869,0.021609512145055,0.12574187462429037,-0.24520482666919197,0.12748645572001688,500
98,"[0.1888888888888888, 0.1444444444444444, 0.3]",0.493255452863176,0.5266941379364366,0.0677918190285429,0.03274036694020684,0.13973178834933628,-0.035359491336820925,0.12748691774093718,500
99,"[0.1888888888888888, 0.1888888888888888, 0.0041617914502878]",0.14378404510825077,0.17793503279667885,0.23751581955813403,0.004302327721698708,0.05086393283498442,-0.37189920809461396,0.12748643391256803,500
100,"[0.1888888888888888, 0.2333333333333333, 0.000625]",0.12042630879092484,0.17795018921863323,0.47766867745560715,0.008273984121329887,0.07697724808523947,-0.6664663207126287,0.12748640332767985,500
101,"[0.1888888888888888, 0.2333333333333333, 0.00075]",0.1110558542317215,0.17809933930872796,0.6036915343535407,0.008784939385523464,0.08080498901256371,-1.0477186770113187,0.12748640318345766,500
102,"[0.1888888888888888, 0.2333333333333333, 0.0041617914502878]",0.14877042192669193,0.18217029132628845,0.22450609954573925,0.005332210161701502,0.05899105750360272,-0.2645581030206412,0.12748639934970435,500
103,"[0.1888888888888888, 0.2333333333333333, 0.0173205080756887]",0.21868162290871135,0.1978712814879713,0.09516273106222557,0.007182896401393879,0.07136410085446034,-0.06416021749108491,0.12748638641923912,500
104,"[0.1888888888888888, 0.2333333333333333, 0.04]",0.27849541905993613,0.22493246759849214,0.1923297328155303,0.016095661093272588,0.10535786195773314,-0.21690943238701865,0.12748637105042865,500
105,"[0.1888888888888888, 0.2333333333333333, 0.05]",0.29794758094350243,0.23686447480607536,0.20501292171551674,0.020089851352573965,0.11912356260608485,-0.22808319741680516,0.1274863670550995,500
106,"[0.1888888888888888, 0.2333333333333333, 0.3]",0.4738996972018596,0.5351646549956559,0.1292783195742728,0.03343686061845058,0.13819760914103363,-0.12644733295240518,0.1274868203548522,500
107,"[0.1888888888888888, 0.2777777777777778, 0.0005]",0.09012414058767364,0.18203629765814805,1.0198393712577785,0.01013883720699572,0.0919460896633584,-4.995790442290039,0.1274863869132457,500
108,"[0.1888888888888888, 0.2777777777777778, 0.07575]",0.3509168708726223,0.27182465189521177,0.22538733041491912,0.02349389514902633,0.13029847880848616,-0.3628880620348891,0.12748634673007592,500
109,"[0.1888888888888888, 0.2777777777777778, 0.1125]",0.38279837653499715,0.3156747783830801,0.175349741568935,0.024969065648722134,0.1352947543276813,-0.22017641276265243,0.12748636213503836,500
110,"[0.1888888888888888, 0.3222222222222222, 0.000625]",0.10463204360649561,0.1864207062778525,0.7816788436452844,0.008864173042026078,0.08258098061662429,-3.0758797008844105,0.12748638814554925,500
111,"[0.1888888888888888, 0.3222222222222222, 0.0173205080756887]",0.23850173746747114,0.20634179854719067,0.13484152322475837,0.009346301407641883,0.084337257699227,-0.12442934636623115,0.12748637065466578,500
112,"[0.1888888888888888, 0.3222222222222222, 0.2999999999999999]",0.4917118752106546,0.5436351720548753,0.10559699369881248,0.02956489859791986,0.12767953783456165,-0.10034023652471635,0.1274867947287863,500
113,"[0.1888888888888888, 0.3222222222222222, 0.3]",0.47491894837059645,0.5436351720548753,0.14469042027725731,0.031354671837056515,0.1328065830266683,-0.1772974613920033,0.1274867947287863,500
114,"[0.1888888888888888, 0.3666666666666667, 0.001]",0.1603426272342814,0.19110341507774645,0.19184409321221005,0.008247153993387796,0.07697185028826596,-0.1296035351284066,0.12748640701310335,1500
115,"[0.1888888888888888, 0.3666666666666667, 0.03]",0.2618360581473634,0.22570623597973782,0.13798642189849647,0.010320823472678394,0.08557806881953905,-0.14479173923859578,0.12748637934761023,500
116,"[0.1888888888888888, 0.3666666666666667, 0.1125]",0.3832121829539255,0.32414529544229953,0.15413624252485025,0.02485029191320404,0.137106714362234,-0.163327219369497,0.1274863789301806,500
117,"[0.1888888888888888, 0.3666666666666667, 0.3]",0.4812950871271432,0.5478704305844849,0.1383254137736512,0.030649800061758544,0.1267740134692703,-0.16905778006668748,0.12748680882577879,500
118,"[0.1888888888888888, 0.4111111111111111, 0.000875]",0.1443913826442254,0.19518952351726132,0.3518086496900857,0.007700582644114665,0.07158559556245515,-0.5039814118185366,0.12748644441808607,500
119,"[0.1888888888888888, 0.4111111111111111, 0.0041617914502878]",0.18195145211049493,0.199111325444727,0.0943101700595914,0.007268529723588374,0.07083765004170862,-0.04222230597279797,0.12748644049896377,500
120,"[0.1888888888888888, 0.4111111111111111, 0.0173205080756887]",0.2405364984102141,0.21481231560640998,0.10694502457786476,0.008273959313770948,0.07751982337345986,-0.08693036756228834,0.12748642665039106,500
121,"[0.1888888888888888, 0.4111111111111111, 0.07575]",0.351238956655967,0.2845304274840407,0.18992348658532018,0.020953386219440553,0.12240558998763786,-0.26964377604335876,0.12748640075600015,500
122,"[0.1888888888888888, 0.4111111111111111, 0.22525]",0.45043596379231327,0.4629139352374099,0.027701986899585408,0.023370611665411045,0.12790683768483946,-0.0067068861641776945,0.12748659905477625,500
123,"[0.1888888888888888, 0.4555555555555556, 0.0005]",0.09501869603655123,0.19897733177658666,1.0940859971303465,0.012815954662453269,0.10395863574003542,-5.3806784994612755,0.1274865000782595,500
124,"[0.1888888888888888, 0.4555555555555556, 0.001]",0.151262002339974,0.1995739321369658,0.3193923513883097,0.008167049939142777,0.07546637027354311,-0.4001439410721892,0.1274864994582956,1500
125,"[0.1888888888888888, 0.4555555555555556, 0.05]",0.31123407906333184,0.25804076745412363,0.17091094285107086,0.01615046451101858,0.10780089567532294,-0.2124121290247869,0.12748645934406944,500
126,"[0.1888888888888888, 0.4555555555555556, 0.1505]",0.41599387043526187,0.3779574398903351,0.09143507232637312,0.022547876341967768,0.12940138160886505,-0.06856370602017736,0.127486504937292,500
127,"[0.1888888888888888, 0.4555555555555556, 0.2999999999999999]",0.4821266786544541,0.5563409476437041,0.1539310532598213,0.032038606978738185,0.13146685047922677,-0.20759824415076644,0.12748689083978482,500
128,"[0.1888888888888888, 0.4555555555555556, 0.3]",0.4716314399111966,0.5563409476437043,0.17960953992456966,0.03362981877424231,0.13455683053330814,-0.2712508003563925,0.12748689083978482,500
129,"[0.1888888888888888, 0.5, 0.0005]",0.10403327953630569,0.20321259030619623,0.9533420620644588,0.012414937921335252,0.09954088148728875,-3.8149732983370086,0.1274865732196289,500
130,"[0.1888888888888888, 0.5, 0.000875]",0.13199431401712655,0.20366004057648057,0.542945517491004,0.00930976640716279,0.07938932707246747,-1.2305305991152231,0.12748657274771616,500
131,"[0.1888888888888888, 0.5, 0.0041617914502878]",0.18349204790030657,0.20758184250394637,0.13128521680610328,0.007095147090505694,0.06973239823746469,-0.08907650748151408,0.12748656871393474,500
132,"[0.1888888888888888, 0.5, 0.0720843424240426]",0.3600015109353273,0.28862707928157455,0.19826147253020868,0.020086183201935115,0.12047410160820816,-0.3398047230857202,0.12748652651753647,500
133,"[0.1888888888888888, 0.5, 0.1505]",0.42301700360030925,0.3821926984199447,0.09650747811041403,0.021375796503257903,0.12505130998821787,-0.08456082487354077,0.12748657546220682,500
134,"[0.1888888888888888, 0.5, 0.3]",0.4714935318164563,0.560576206173314,0.18893721007007128,0.035135204676638256,0.136425242879305,-0.2917600756937744,0.12748695875676372,500
135,"[0.196922, 0.435527, 0.015503]",0.2423036792000716,0.2159702466457126,0.10867945362819185,0.007980260819630174,0.07628797232892952,-0.09516503939301457,0.12748644832192993,300
136,"[0.206464, 0.357339, 0.001751]",0.16386087559033702,0.19329828556744053,0.1796487909304907,0.007960462988644649,0.07508219355582386,-0.12215577837349034,0.12748638382888977,300
137,"[0.209011, 0.148678, 0.004291]",0.13542603578216122,0.1767620513916147,0.3052294362632744,0.004630212631094792,0.05278050381388611,-0.5848499138549523,0.12748646171846365,300
138,"[0.210295, 0.358532, 0.003206]",0.16672505950095998,0.19562493670998596,0.17333852248812276,0.006120693245794818,0.062419688387024004,-0.15801805480307252,0.1274863795156785,300
139,"[0.213773, 0.370987, 0.062337]",0.35778069981538474,0.2677998867031088,0.2514971060309712,0.02097598584824721,0.12432578426234443,-0.6286412516082174,0.1274863452994217,300
140,"[0.214468, 0.364937, 0.017903]",0.2602458013448459,0.21429119060765847,0.1765815576424167,0.010841177253961228,0.09120448656972778,-0.24192248044165243,0.12748636465472804,300
141,"[0.215075, 0.256933, 0.003838]",0.17620145889428182,0.18729231867274673,0.06294419591427616,0.00586455750865749,0.06341978534663738,-0.021424034169094552,0.12748636483097214,300
142,"[0.216619, 0.172137, 0.006986]",0.1708593483486276,0.1831602100033688,0.07199407614326914,0.00521905296268651,0.05779528161197356,-0.02985771660407255,0.12748642370567367,300
143,"[0.228662, 0.160892, 0.27888]",0.4875716424103776,0.5080117915203859,0.041922349277197735,0.0318519023049466,0.1469863715528457,-0.01329128751764208,0.1274867812991423,300
144,"[0.2333333333333333, 0.1, 0.3]",0.4879426468272273,0.5279910487477132,0.08207604184658601,0.04094923642923705,0.16262615880796413,-0.040764004131464526,0.12748695759877401,500
145,"[0.2333333333333333, 0.1444444444444444, 0.0005]",0.08300538239465204,0.17486269141020516,1.1066426694161549,0.010205540042932672,0.09185730901555314,-4.7730995532397875,0.12748645390828606,500
146,"[0.2333333333333333, 0.1444444444444444, 0.3]",0.47089737319497077,0.5322263072773229,0.1302384261858585,0.038383326800991574,0.15257510482407208,-0.10863695123103256,0.12748688192447294,500
147,"[0.2333333333333333, 0.1888888888888888, 0.000625]",0.09778544084389125,0.17924710002990965,0.8330652309009361,0.009275197260856695,0.08458072501826769,-2.5144034652979275,0.12748640125592917,500
148,"[0.2333333333333333, 0.1888888888888888, 0.0041617914502878]",0.15139031898087613,0.1834672021375649,0.2118819832985552,0.005189764390375924,0.057566880358923704,-0.24728827308348333,0.1274863973477391,500
149,"[0.2333333333333333, 0.1888888888888888, 0.06]",0.3166789947360319,0.250093392824935,0.21026212952323572,0.022771865227966117,0.1276356155417966,-0.2417705586343244,0.12748636386166837,500
150,"[0.2333333333333333, 0.1888888888888888, 0.0720843424240426]",0.3375404499857514,0.264512438915193,0.21635335530928984,0.023701630469081365,0.13123388228150124,-0.29033828388822336,0.127486363600139,500
151,"[0.2333333333333333, 0.2333333333333333, 0.03]",0.2552096105437227,0.21853262973179494,0.14371315914262034,0.011415602374907472,0.08918667359380858,-0.13357967184321917,0.12748634017086327,500
152,"[0.2333333333333333, 0.2777777777777778, 0.00075]",0.14526625268778628,0.18786676717922376,0.2932581433790769,0.006915203150624366,0.06754884731334855,-0.355816029806276,0.1274863499049706,500
153,"[0.2333333333333333, 0.2777777777777778, 0.0041617914502878]",0.18219050374983067,0.1919377191967842,0.05350012602927079,0.007489905953669925,0.073694978717736,-0.01284780564239929,0.12748634601951078,500
154,"[0.2333333333333333, 0.2777777777777778, 0.06]",0.33598881717210977,0.25856390988415434,0.23043893435270285,0.02079176670696165,0.12319356379670128,-0.4051196406699069,0.1274863105854495,500
155,"[0.2333333333333333, 0.2777777777777778, 0.2999999999999999]",0.4841442797607707,0.5449320828661516,0.12555720348456006,0.030465253643005213,0.13024788102564436,-0.1380330096127802,0.12748676254148264,500
156,"[0.2333333333333333, 0.3222222222222222, 0.001]",0.17074950818484808,0.19240032588902295,0.12679870452539946,0.008090093413063642,0.07511248105762046,-0.06150600598837519,0.1274863509146895,1500
157,"[0.2333333333333333, 0.3222222222222222, 0.1125]",0.39111120946705996,0.3254422062535759,0.16790365488099945,0.022758868222599895,0.12995063513786373,-0.2337803711310913,0.12748632503179408,500
158,"[0.2333333333333333, 0.3666666666666667, 0.000875]",0.1566705508794568,0.19648643432853777,0.2541376198921987,0.0079607706462454,0.07333061587257873,-0.2486570482962438,0.12748637030586832,500
159,"[0.2333333333333333, 0.3666666666666667, 0.22525]",0.4696755133543054,0.46421084604868657,0.011634984226113278,0.022661891475498314,0.1281004960400262,-0.0013194835032486196,0.1274865293698511,500
160,"[0.2333333333333333, 0.3666666666666667, 0.2999999999999999]",0.48589377585875754,0.5534025999253709,0.1389374098442107,0.029898745979861367,0.12741665488883294,-0.17984241100691056,0.12748677265289912,500
